No.	TOKEN	NE-TAG	NE-EMB	GND-ID	url_id	left	right	top	bottom
0	dem	O	O	-	0	456	510	5298	5326
0	Boͤlot	O	O	-	0	527	674	5299	5332
0	'	O	O	-	0	527	674	5299	5332
0	ſchen	O	O	-	0	527	674	5299	5332
0	IEIIIIIIIIIIII	O	O	-	0	691	1308	5299	5341
0	gemeint	O	O	-	0	262	377	4460	4491
0	:	O	O	-	0	262	377	4460	4491
0	Fortunatus	O	O	-	0	410	586	4461	4496
0	,	O	O	-	0	410	586	4461	4496
0	der	O	O	-	0	621	662	4463	4491
0	Held	O	O	-	0	695	772	4463	4497
0	,	O	O	-	0	695	772	4463	4497
0	der	O	O	-	0	804	845	4464	4492
0	nicht	O	O	-	0	878	941	4464	4496
0	umſonſt	O	O	-	0	974	1079	4464	4497
0	dieſen	O	O	-	0	1112	1188	4466	4497
0	Namen	O	O	-	0	1221	1316	4466	4495
0	führt	O	O	-	0	262	346	4490	4524
0	,	O	O	-	0	262	346	4490	4524
0	iſt	O	O	-	0	379	420	4493	4527
0	vielmehr	O	O	-	0	421	550	4494	4528
0	ein	O	O	-	0	577	615	4496	4523
0	Schooßkind	O	O	-	0	645	799	4495	4529
0	des	O	O	-	0	826	870	4498	4525
0	Glückes	O	O	-	0	899	1000	4498	4527
0	und	O	O	-	0	1029	1079	4499	4526
0	gleichwohl	O	O	-	0	1107	1246	4499	4531
0	mit	O	O	-	0	1273	1316	4500	4528
0	Stelle	O	O	-	0	1358	1440	834	864
0	im	O	O	-	0	1456	1491	835	863
0	Finanzminiſterium	O	O	-	0	1508	1763	834	870
0	zu	O	O	-	0	1781	1810	844	875
0	vertauſchen	O	O	-	0	1828	1982	837	870
0	.	O	O	-	0	1828	1982	837	870
0		O	O	-	0	1405	1464	867	896
0	Von	O	O	-	0	1405	1464	867	896
0	den	O	O	-	0	1480	1525	868	896
0	andern	O	O	-	0	1543	1633	869	897
0	neuen	O	O	-	0	1651	1727	877	897
0	Miniſtern	O	O	-	0	1745	1877	868	901
0	iſt	O	O	-	0	1894	1921	870	902
0	nicht	O	O	-	0	1938	2000	870	903
0	viel	O	O	-	0	2017	2065	870	898
0	zu	O	O	-	0	2088	2117	878	903
0	ſagen	O	O	-	0	2138	2217	871	903
0	.	O	O	-	0	2138	2217	871	903
0		O	O	-	0	2250	2361	869	903
0	Cazokt	B-PER	O	-	0	2250	2361	869	903
0	,	O	O	-	0	2250	2361	869	903
0	dber	O	O	-	0	2379	2419	857	898
0	G	O	O	-	0	2245	2277	1430	1457
0	.	O	O	-	0	2245	2277	1430	1457
0	A	O	O	-	0	2294	2328	1432	1457
0	.	O	O	-	0	2294	2328	1432	1457
0	P	O	O	-	0	2343	2370	1431	1457
0	.	O	O	-	0	2343	2370	1431	1457
0	Protektion	O	O	-	0	1357	1500	1097	1131
0	Gambetta	B-PER	O	-	0	1517	1685	1098	1128
0	'	B-PER	O	-	0	1517	1685	1098	1128
0	s	B-PER	O	-	0	1517	1685	1098	1128
0	.	O	O	-	0	1517	1685	1098	1128
0	Er	O	O	-	0	1718	1755	1099	1129
0	war	O	O	-	0	1771	1824	1106	1128
0	es	O	O	-	0	1841	1886	1103	1132
0	,	O	O	-	0	1841	1886	1103	1132
0	der	O	O	-	0	1913	1956	1100	1128
0	im	O	O	-	0	1980	2015	1100	1128
0	Spätherbſt	O	O	-	0	2033	2179	1100	1133
0	1870	O	O	-	0	2198	2262	1103	1129
0	die	O	O	-	0	2274	2325	1101	1129
0	Regi	O	O	-	0	2346	2418	1101	1133
0	—	O	O	-	0	2346	2418	1101	1133
0	—	O	O	-	0	1356	1890	1131	1202
0	—	O	O	-	0	1356	1890	1131	1202
0	—	O	O	-	0	1356	1890	1131	1202
0	—	O	O	-	0	1356	1890	1131	1202
0	—	O	O	-	0	1356	1890	1131	1202
0	—	O	O	-	0	1356	1890	1131	1202
0	—	O	O	-	0	1356	1890	1131	1202
0	—	O	O	-	0	1356	1890	1131	1202
0	—	O	O	-	0	1356	1890	1131	1202
0	bei	O	O	-	0	1918	1956	1133	1161
0	Bapaume	B-PER	O	-	0	1983	2129	1133	1166
0	,	O	O	-	0	1983	2129	1133	1166
0	St	B-LOC	O	-	0	2158	2205	1133	1163
0	.	I-LOC	O	-	0	2158	2205	1133	1163
0	Quentin	I-LOC	O	-	0	2232	2345	1134	1163
0	und	O	O	-	0	2368	2418	1134	1162
0	werben	O	O	-	0	1363	1464	1427	1454
0	.	O	O	-	0	1363	1464	1427	1454
0	der	O	O	-	0	1354	1396	703	732
0	verſtändigſte	O	O	-	0	1429	1595	703	737
0	Budget⸗	O	O	-	0	1625	1857	704	738
0	Kritiker	O	O	-	0	1625	1857	704	738
0	.	O	O	-	0	1625	1857	704	738
0		O	O	-	0	1907	1951	705	735
0	Ob	O	O	-	0	1907	1951	705	735
0	er	O	O	-	0	1985	2010	713	734
0	freilich	O	O	-	0	2043	2131	705	738
0	im	O	O	-	0	2166	2201	705	734
0	Stande	O	O	-	0	2234	2333	705	734
0	ſein	O	O	-	0	2367	2415	705	737
0	wird	O	O	-	0	1355	1425	736	768
0	,	O	O	-	0	1355	1425	736	768
0	die	O	O	-	0	1442	1479	736	765
0	Geſchäftskenntniß	O	O	-	0	1497	1735	736	770
0	und	O	O	-	0	1753	1802	738	766
0	die	O	O	-	0	1819	1856	738	766
0	Arbeitskraft	O	O	-	0	1873	2037	738	770
0	Leon	B-PER	O	-	0	2061	2128	738	768
0	Say	I-PER	O	-	0	2146	2229	739	772
0	'	I-PER	O	-	0	2146	2229	739	772
0	t	I-PER	O	-	0	2146	2229	739	772
0	zu	O	O	-	0	2255	2284	746	772
0	erſetzen	O	O	-	0	2313	2413	738	772
0	,	O	O	-	0	2313	2413	738	772
0	das	O	O	-	0	1356	1405	770	797
0	wird	O	O	-	0	1422	1484	769	798
0	er	O	O	-	0	1501	1526	777	798
0	erſt	O	O	-	0	1543	1586	770	803
0	beweiſen	O	O	-	0	1604	1716	770	803
0	müſſen	O	O	-	0	1732	1839	771	804
0	,	O	O	-	0	1732	1839	771	804
0	falls	O	O	-	0	1864	1926	771	805
0	er	O	O	-	0	1952	1976	779	800
0	überhaupt	O	O	-	0	2002	2137	772	803
0	einwilligt	O	O	-	0	2154	2287	771	805
0	,	O	O	-	0	2154	2287	771	805
0	den	O	O	-	0	2305	2350	771	800
0	ein	O	O	-	0	2366	2416	770	803
0	—	O	O	-	0	2366	2416	770	803
0	flußreichen	O	O	-	0	1356	1499	801	835
0	Poſten	O	O	-	0	1516	1607	802	835
0	an	O	O	-	0	1624	1658	811	832
0	der	O	O	-	0	1688	1729	804	832
0	Spitze	O	O	-	0	1755	1838	803	838
0	ber	O	O	-	0	1863	1904	803	833
0	Budgetkommiſſion	O	O	-	0	1920	2168	804	838
0	mit	O	O	-	0	2196	2242	806	834
0	der	O	O	-	0	2258	2299	805	833
0	zweiten	O	O	-	0	2316	2413	804	838
0	Nachfolger	O	O	-	0	1356	1502	900	934
0	Le	B-PER	O	-	0	1518	1550	900	930
0	Roher	I-PER	O	-	0	1568	1674	901	935
0	'	I-PER	O	-	0	1568	1674	901	935
0	s	I-PER	O	-	0	1568	1674	901	935
0	im	O	O	-	0	1700	1734	903	931
0	Juſtizfache	O	O	-	0	1750	1913	902	935
0	,	O	O	-	0	1750	1913	902	935
0	iſt	O	O	-	0	1940	1968	903	934
0	wie	O	O	-	0	1991	2036	903	931
0	dieſer	O	O	-	0	2053	2125	902	935
0	Senator	O	O	-	0	2140	2272	902	935
0	,	O	O	-	0	2140	2272	902	935
0	aber	O	O	-	0	2300	2343	903	932
0	faſt	O	O	-	0	2344	2418	903	935
0	garnicht	O	O	-	0	1357	1464	934	967
0	bekannt	O	O	-	0	1481	1590	934	963
0	.	O	O	-	0	1481	1590	934	963
0		O	O	-	0	1622	1750	935	969
0	Varroyh	B-PER	O	-	0	1622	1750	935	969
0	,	O	O	-	0	1622	1750	935	969
0	der	O	O	-	0	1755	1821	936	968
0	neue	O	O	-	0	1839	1898	942	964
0	Bautenminiſter	O	O	-	0	1916	2131	935	967
0	,	O	O	-	0	1916	2131	935	967
0	gleichfalls	O	O	-	0	2150	2284	937	969
0	Senator	O	O	-	0	2298	2418	936	969
0	,	O	O	-	0	2298	2418	936	969
0	war	O	O	-	0	1356	1410	972	995
0	früher	O	O	-	0	1426	1510	966	999
0	Betriebsdirektor	O	O	-	0	1525	1744	967	997
0	der	O	O	-	0	1761	1802	968	996
0	Paris⸗	B-ORG	O	-	0	1819	2088	968	1002
0	Straßburger	B-ORG	O	-	0	1819	2088	968	1002
0	Bahn	I-ORG	O	-	0	2104	2188	969	1002
0	,	O	O	-	0	2104	2188	969	1002
0	und	O	O	-	0	2206	2256	970	998
0	ſein	O	O	-	0	2275	2323	970	1002
0	Name	O	O	-	0	2341	2419	969	997
0	iſt	O	O	-	0	1357	1384	999	1029
0	baher	O	O	-	0	1401	1475	999	1031
0	in	O	O	-	0	1501	1528	1000	1028
0	deutſchen	O	O	-	0	1552	1672	1000	1034
0	Ingenieur⸗	O	O	-	0	1698	1850	1001	1034
0	und	O	O	-	0	1871	1921	1002	1029
0	Beamtenkreiſen	O	O	-	0	1938	2143	1002	1032
0	ziemlich	O	O	-	0	2173	2274	1003	1034
0	geläufig	O	O	-	0	2303	2418	1002	1034
0	.	O	O	-	0	2303	2418	1002	1034
0		O	O	-	0	1357	1465	1031	1061
0	General	O	O	-	0	1357	1465	1031	1061
0	Farre	B-PER	O	-	0	1480	1592	1032	1067
0	,	O	O	-	0	1480	1592	1032	1067
0	der	O	O	-	0	1609	1651	1034	1062
0	neue	O	O	-	0	1669	1728	1041	1062
0	Kriegsminiſter	O	O	-	0	1745	1963	1034	1067
0	,	O	O	-	0	1745	1963	1034	1067
0	hatte	O	O	-	0	1981	2047	1034	1066
0	bisher	O	O	-	0	2064	2147	1035	1067
0	ein	O	O	-	0	2165	2202	1034	1063
0	Kommando	O	O	-	0	2221	2359	1035	1063
0	in	O	O	-	0	2361	2418	1035	1063
0	Lyon	B-LOC	O	-	0	1356	1444	1065	1098
0	,	O	O	-	0	1356	1444	1065	1098
0	gilt	O	O	-	0	1460	1517	1065	1099
0	als	O	O	-	0	1544	1585	1066	1094
0	eifriger	O	O	-	0	1611	1709	1066	1099
0	Republikaner	O	O	-	0	1733	1911	1066	1099
0	und	O	O	-	0	1936	1986	1067	1095
0	verdankt	O	O	-	0	2004	2115	1068	1095
0	ſeine	O	O	-	0	2132	2192	1067	1099
0	Ernennung	O	O	-	0	2210	2361	1068	1099
0	der	O	O	-	0	2379	2420	1068	1095
0	Charakteriſtiſch	O	O	-	0	1407	1612	1196	1230
0	iſt	O	O	-	0	1630	1666	1198	1231
0	,	O	O	-	0	1630	1666	1198	1231
0	daß	O	O	-	0	1684	1732	1198	1230
0	Farre	B-PER	O	-	0	1750	1829	1198	1232
0	und	O	O	-	0	1846	1897	1198	1226
0	Varroy	B-PER	O	-	0	1914	2014	1198	1232
0	beide	O	O	-	0	2040	2105	1198	1228
0	ebenſo	O	O	-	0	2129	2213	1199	1232
0	wie	O	O	-	0	2230	2276	1199	1228
0	Freycinet	B-PER	O	-	0	2292	2418	1199	1233
0	der	O	O	-	0	1360	1402	1229	1257
0	Ecole	B-ORG	O	-	0	1418	1494	1230	1257
0	Polyteehnidue	I-ORG	O	-	0	1512	1708	1231	1258
0	entſtammen	O	O	-	0	1725	1890	1232	1263
0	.	O	O	-	0	1725	1890	1232	1263
0		O	O	-	0	1923	1999	1231	1260
0	Unter	O	O	-	0	1923	1999	1231	1260
0	den	O	O	-	0	2005	2060	1231	1260
0	früheren	O	O	-	0	2078	2189	1232	1264
0	Zoglingen	O	O	-	0	2196	2336	1231	1265
0	dieſer	O	O	-	0	2347	2418	1229	1264
0	Anſtalt	O	O	-	0	1356	1452	1262	1295
0	herrſchi	O	O	-	0	1468	1569	1258	1297
0	eine	O	O	-	0	1583	1634	1264	1291
0	foͤrmlich	O	O	-	0	1651	1759	1262	1297
0	freimaureriſche	O	O	-	0	1776	1975	1264	1296
0	Verbrüderung	O	O	-	0	1993	2199	1264	1297
0	,	O	O	-	0	1993	2199	1264	1297
0	und	O	O	-	0	2218	2268	1266	1293
0	da	O	O	-	0	2285	2316	1266	1293
0	Gam	O	O	-	0	2334	2412	1265	1294
0	—	O	O	-	0	2334	2412	1265	1294
0	⸗	O	O	-	0	2334	2412	1265	1294
0	betta	O	O	-	0	1360	1430	1296	1327
0	,	O	O	-	0	1360	1430	1296	1327
0	der	O	O	-	0	1448	1489	1296	1324
0	perſönlich	O	O	-	0	1504	1636	1296	1330
0	ohne	O	O	-	0	1650	1712	1298	1329
0	gründliches	O	O	-	0	1729	1880	1297	1331
0	Wiſſen	O	O	-	0	1898	1990	1297	1330
0	und	O	O	-	0	2007	2057	1297	1326
0	ohne	O	O	-	0	2075	2137	1298	1331
0	alle	O	O	-	0	2155	2202	1297	1326
0	Spezialbildung	O	O	-	0	2214	2418	1298	1331
0	iſt	O	O	-	0	1358	1393	1328	1360
0	,	O	O	-	0	1358	1393	1328	1360
0	vor	O	O	-	0	1424	1470	1333	1357
0	Leuten	O	O	-	0	1497	1587	1328	1357
0	mit	O	O	-	0	1605	1650	1329	1357
0	poſitiven	O	O	-	0	1669	1785	1329	1362
0	Kenntniſſen	O	O	-	0	1814	1970	1329	1363
0	einen	O	O	-	0	1999	2067	1331	1359
0	nahezu	O	O	-	0	2096	2188	1332	1363
0	abergläubiſchen	O	O	-	0	2216	2419	1331	1363
0	—	O	O	-	0	1563	1569	1257	1258
0	EA	O	O	-	0	1669	1673	1257	1262
0	Reſpekt	O	O	-	0	1358	1455	1361	1393
0	beſitzt	O	O	-	0	1474	1556	1362	1395
0	,	O	O	-	0	1474	1556	1362	1395
0	ſo	O	O	-	0	1574	1605	1362	1396
0	ſcheint	O	O	-	0	1614	1698	1362	1395
0	die	O	O	-	0	1714	1751	1362	1390
0	Zeit	O	O	-	0	1767	1823	1362	1396
0	nicht	O	O	-	0	1841	1901	1363	1392
0	mehr	O	O	-	0	1919	1986	1364	1394
0	fern	O	O	-	0	2002	2070	1363	1395
0	,	O	O	-	0	2002	2070	1363	1395
0	wo	O	O	-	0	2100	2139	1369	1392
0	alle	O	O	-	0	2165	2212	1364	1392
0	hohen	O	O	-	0	2229	2306	1363	1396
0	Aemter	O	O	-	0	2323	2419	1364	1392
0	an	O	O	-	0	1357	1390	1402	1422
0	Ingenieure	O	O	-	0	1407	1558	1394	1428
0	wie	O	O	-	0	1575	1620	1394	1423
0	Freycinet	B-PER	O	-	0	1637	1785	1395	1429
0	oder	O	O	-	0	1790	1846	1396	1423
0	an	O	O	-	0	1871	1903	1403	1423
0	Chemiker	O	O	-	0	1930	2054	1396	1428
0	wie	O	O	-	0	2070	2115	1397	1425
0	Paul	B-PER	O	-	0	2135	2204	1396	1429
0	Bert	I-PER	O	-	0	2220	2271	1395	1426
0	vergeben	O	O	-	0	2272	2412	1399	1429
0	Der	O	O	-	0	1551	1614	1497	1527
0	„	O	O	-	0	1630	1908	1497	1531
0	Bibel⸗	O	O	-	0	1630	1908	1497	1531
0	eKonflikt	O	O	-	0	1630	1908	1497	1531
0	“	O	O	-	0	1630	1908	1497	1531
0	in	O	O	-	0	1926	1956	1499	1526
0	Kronſtantinopel	B-LOC	O	-	0	1974	2218	1498	1531
0	ſcheint	B-LOC	O	-	0	1368	1458	1537	1575
0	nnnmehr	O	O	-	0	1486	1616	1539	1572
0	beigelegt	O	O	-	0	1644	1768	1539	1576
0	zu	O	O	-	0	1796	1827	1547	1577
0	ſein	O	O	-	0	1856	1918	1540	1576
0	,	O	O	-	0	1856	1918	1540	1576
0	wenigſtens	O	O	-	0	1950	2106	1540	1577
0	hat	O	O	-	0	2131	2176	1541	1576
0	die	O	O	-	0	2199	2239	1540	1571
0	Pforte	O	O	-	0	2258	2352	1540	1577
0	den	O	O	-	0	2371	2419	1541	1571
0	Großmächten	O	O	-	0	1363	1558	1575	1613
0	eine	O	O	-	0	1577	1632	1574	1607
0	Erklärung	O	O	-	0	1646	1795	1576	1613
0	zugehen	O	O	-	0	1813	1926	1577	1614
0	laſſen	O	O	-	0	1945	2037	1577	1614
0	,	O	O	-	0	1945	2037	1577	1614
0	wonach	O	O	-	0	2059	2163	1579	1614
0	gegen	O	O	-	0	2185	2263	1586	1614
0	Ahmed	B-PER	O	-	0	2279	2419	1578	1614
0	—	B-PER	O	-	0	2279	2419	1578	1614
0	Tewfik	B-PER	O	-	0	1359	1482	1612	1649
0	überhaupt	O	O	-	0	1505	1660	1612	1650
0	noch	O	O	-	0	1691	1753	1614	1649
0	keine	O	O	-	0	1787	1856	1613	1645
0	Strafe	O	O	-	0	1874	1973	1614	1650
0	erkannt	O	O	-	0	2006	2113	1615	1645
0	worden	O	O	-	0	2145	2252	1616	1646
0	iſt	O	O	-	0	2280	2320	1615	1650
0	.	O	O	-	0	2280	2320	1615	1650
0		O	O	-	0	2362	2415	1615	1646
0	Die	O	O	-	0	2362	2415	1615	1646
0	Angelegenheit	O	O	-	0	1359	1559	1648	1688
0	hat	O	O	-	0	1589	1644	1652	1687
0	auch	O	O	-	0	1675	1745	1652	1688
0	für	O	O	-	0	1782	1836	1651	1688
0	Deutſchland	B-LOC	O	-	0	1867	2090	1651	1687
0	ein	O	O	-	0	2129	2185	1652	1683
0	beſonderes	O	O	-	0	2224	2415	1652	1688
0	Intereſſe	O	O	-	0	1358	1535	1687	1724
0	,	O	O	-	0	1358	1535	1687	1724
0	als	O	O	-	0	1573	1627	1689	1718
0	ein	O	O	-	0	1665	1715	1689	1718
0	deutſcher	O	O	-	0	1749	1909	1687	1724
0	Unterthan	O	O	-	0	1938	2128	1688	1725
0	bei	O	O	-	0	2166	2215	1689	1720
0	derſelben	O	O	-	0	2246	2414	1689	1725
0	mit	O	O	-	0	1359	1414	1724	1755
0	verwickelt	O	O	-	0	1442	1620	1724	1755
0	iſt	O	O	-	0	1648	1694	1725	1760
0	.	O	O	-	0	1648	1694	1725	1760
0		O	O	-	0	1738	1797	1725	1756
0	Der	O	O	-	0	1738	1797	1725	1756
0	Thatbeſtand	O	O	-	0	1816	1997	1725	1761
0	iſt	O	O	-	0	2027	2058	1726	1762
0	nach	O	O	-	0	2088	2150	1726	1762
0	engliſcher	O	O	-	0	2180	2315	1726	1762
0	Dar	O	O	-	0	2343	2416	1726	1758
0	—	O	O	-	0	2343	2416	1726	1758
0	ſtellung	O	O	-	0	1363	1480	1761	1799
0	,	O	O	-	0	1363	1480	1761	1799
0	welche	O	O	-	0	1500	1590	1761	1799
0	in	O	O	-	0	1608	1637	1762	1792
0	der	O	O	-	0	1657	1701	1763	1793
0	türkiſchen	O	O	-	0	1716	1850	1762	1800
0	Mittheilung	O	O	-	0	1866	2041	1762	1800
0	ihre	O	O	-	0	2061	2114	1762	1800
0	Beſtätigung	O	O	-	0	2134	2308	1763	1800
0	findet	O	O	-	0	2327	2415	1763	1800
0	,	O	O	-	0	2327	2415	1763	1800
0	der	O	O	-	0	1361	1406	1798	1829
0	folgende	O	O	-	0	1424	1555	1798	1834
0	:	O	O	-	0	1424	1555	1798	1834
0	gedrucktes	O	O	-	0	1359	1489	2001	2033
0	Buch	O	O	-	0	1507	1582	2000	2032
0	,	O	O	-	0	1507	1582	2000	2032
0	in	O	O	-	0	1610	1637	2001	2028
0	dem	O	O	-	0	1666	1718	2000	2028
0	eine	O	O	-	0	1747	1797	2003	2028
0	dem	O	O	-	0	1825	1878	2001	2029
0	Islamismus	O	O	-	0	1894	2074	2001	2033
0	zuwiderlaufende	O	O	-	0	2103	2318	2002	2033
0	Stelle	O	O	-	0	2336	2415	2003	2031
0	unter	O	O	-	0	1359	1429	2099	2126
0	der	O	O	-	0	1437	1477	2100	2126
0	Anklage	O	O	-	0	1485	1591	2099	2132
0	verhaftet	O	O	-	0	1601	1726	2099	2131
0	,	O	O	-	0	1601	1726	2099	2131
0	der	O	O	-	0	1742	1782	2100	2127
0	Verfaſſer	O	O	-	0	1792	1912	2099	2132
0	jener	O	O	-	0	1920	1985	2100	2133
0	Schriften	O	O	-	0	1996	2120	2100	2132
0	zu	O	O	-	0	2130	2159	2107	2131
0	ſein	O	O	-	0	2178	2239	2100	2133
0	;	O	O	-	0	2178	2239	2100	2133
0	das	O	O	-	0	2256	2303	2101	2129
0	gericht	O	O	-	0	2322	2416	2102	2133
0	—	O	O	-	0	2322	2416	2102	2133
0	liche	O	O	-	0	1360	1413	2132	2164
0	Verhör	O	O	-	0	1431	1528	2132	2163
0	deſſelben	O	O	-	0	1549	1662	2132	2164
0	wurde	O	O	-	0	1680	1761	2133	2160
0	verſchoben	O	O	-	0	1773	1919	2133	2164
0	.	O	O	-	0	1773	1919	2133	2164
0		O	O	-	0	1936	1975	2133	2160
0	Der	O	O	-	0	1936	1975	2133	2160
0	engliſche	O	O	-	0	1977	2108	2133	2165
0	Botfchafter	O	O	-	0	2118	2264	2132	2165
0	Sir	O	O	-	0	2275	2333	2133	2162
0	Henry	B-PER	O	-	0	2334	2415	2134	2171
0	Gegenſtand	O	O	-	0	1360	1512	2230	2264
0	bezügliche	O	O	-	0	1531	1658	2231	2264
0	Noten	O	O	-	0	1676	1757	2231	2259
0	Sr	O	O	-	0	1775	1823	2230	2259
0	.	O	O	-	0	1775	1823	2230	2259
0	Excellenz	O	O	-	0	1836	1957	2231	2264
0	unbeantwortet	O	O	-	0	1976	2170	2233	2259
0	geblieben	O	O	-	0	2189	2315	2232	2270
0	,	O	O	-	0	2189	2315	2232	2270
0	hat	O	O	-	0	2334	2376	2234	2264
0	er	O	O	-	0	2393	2416	2241	2260
0	am	O	O	-	0	1359	1398	2271	2291
0	letzten	O	O	-	0	1417	1496	2264	2293
0	Montag	O	O	-	0	1513	1621	2263	2296
0	ſein	O	O	-	0	1640	1688	2263	2295
0	Geſuch	O	O	-	0	1706	1795	2264	2296
0	erneuert	O	O	-	0	1812	1933	2267	2296
0	;	O	O	-	0	1812	1933	2267	2296
0	da	O	O	-	0	1960	1991	2264	2292
0	abermals	O	O	-	0	2019	2144	2265	2292
0	keine	O	O	-	0	2171	2232	2264	2292
0	Antwort	O	O	-	0	2249	2354	2265	2293
0	er	O	O	-	0	2355	2416	2267	2293
0	—	O	O	-	0	2355	2416	2267	2293
0	Tewfiks	B-PER	O	-	0	1359	1482	2394	2428
0	,	O	O	-	0	1359	1482	2394	2428
0	des	O	O	-	0	1525	1569	2398	2423
0	muſelmänniſchen	O	O	-	0	1610	1835	2395	2428
0	Prieſters	O	O	-	0	1882	2021	2396	2429
0	,	O	O	-	0	1882	2021	2396	2429
0	welcher	O	O	-	0	2063	2158	2397	2428
0	angeblich	O	O	-	0	2197	2315	2397	2429
0	zum	O	O	-	0	2361	2413	2404	2429
0	Tode	O	O	-	0	1359	1426	2428	2456
0	verurtheilt	O	O	-	0	1471	1609	2428	2460
0	worden	O	O	-	0	1654	1751	2429	2456
0	war	O	O	-	0	1797	1865	2435	2460
0	,	O	O	-	0	1797	1865	2435	2460
0	weil	O	O	-	0	1918	1974	2430	2456
0	er	O	O	-	0	2019	2043	2437	2456
0	bei	O	O	-	0	2087	2122	2430	2457
0	der	O	O	-	0	2168	2210	2429	2457
0	Ueberſetzung	O	O	-	0	2254	2414	2430	2462
0	der	O	O	-	0	1358	1398	2463	2488
0	Bibel	O	O	-	0	1432	1505	2460	2489
0	ins	O	O	-	0	1539	1581	2462	2488
0	Türkiſche	O	O	-	0	1614	1736	2461	2493
0	betheiligt	O	O	-	0	1770	1892	2462	2493
0	geweſen	O	O	-	0	1926	2049	2461	2494
0	,	O	O	-	0	1926	2049	2461	2494
0	und	O	O	-	0	2094	2143	2462	2490
0	die	O	O	-	0	2177	2213	2462	2490
0	Amts	O	O	-	0	2247	2414	2463	2491
0	-	O	O	-	0	2247	2414	2463	2491
0	Eunt	O	O	-	0	2247	2414	2463	2491
0	—	O	O	-	0	2247	2414	2463	2491
0	laſſung	O	O	-	0	1359	1451	2494	2526
0	des	O	O	-	0	1469	1511	2494	2521
0	Polizei	O	O	-	0	1530	1763	2494	2526
0	-	O	O	-	0	1530	1763	2494	2526
0	Direktors	O	O	-	0	1530	1763	2494	2526
0	von	O	O	-	0	1781	1830	2500	2522
0	Angora	B-LOC	O	-	0	1848	1958	2494	2527
0	,	O	O	-	0	1848	1958	2494	2527
0	der	O	O	-	0	1977	2017	2496	2522
0	Ahmed	B-PER	O	-	0	2035	2128	2495	2527
0	Tewfiks	I-PER	O	-	0	2140	2248	2495	2527
0	Verhaftung	O	O	-	0	2261	2412	2496	2528
0	befohlen	O	O	-	0	1360	1476	2527	2558
0	,	O	O	-	0	1360	1476	2527	2558
0	und	O	O	-	0	1493	1543	2527	2554
0	des	O	O	-	0	1560	1603	2528	2554
0	Militärkommandanten	O	O	-	0	1629	1935	2527	2555
0	von	O	O	-	0	1964	2012	2533	2555
0	Van	O	O	-	0	2034	2093	2528	2555
0	,	O	O	-	0	2034	2093	2528	2555
0	welche	O	O	-	0	2094	2201	2529	2559
0	Beide	O	O	-	0	2219	2292	2528	2556
0	eine	O	O	-	0	2310	2360	2530	2556
0	be	O	O	-	0	2378	2412	2531	2556
0	—	O	O	-	0	2378	2412	2531	2556
0	leidigende	O	O	-	0	1358	1486	2560	2592
0	Sprache	O	O	-	0	1504	1612	2560	2593
0	gegen	O	O	-	0	1639	1711	2568	2592
0	England	B-LOC	O	-	0	1738	1852	2560	2593
0	und	O	O	-	0	1870	1919	2561	2588
0	die	O	O	-	0	1945	1969	2561	2588
0	britiſchen	O	O	-	0	1971	2119	2560	2592
0	Konſularagenten	O	O	-	0	2136	2351	2562	2593
0	ge	O	O	-	0	2353	2413	2570	2593
0	—	O	O	-	0	2353	2413	2570	2593
0	führt	O	O	-	0	1357	1423	2593	2624
0	hatten	O	O	-	0	1441	1532	2593	2625
0	.	O	O	-	0	1441	1532	2593	2625
0		O	O	-	0	1573	1656	2593	2626
0	Layard	B-PER	O	-	0	1573	1656	2593	2626
0	erklärte	O	O	-	0	1657	1793	2593	2623
0	,	O	O	-	0	1657	1793	2593	2623
0	daß	O	O	-	0	1818	1875	2593	2625
0	,	O	O	-	0	1818	1875	2593	2625
0	wenn	O	O	-	0	1893	1962	2599	2621
0	die	O	O	-	0	1980	2017	2594	2621
0	drei	O	O	-	0	2035	2084	2594	2621
0	Punkte	O	O	-	0	2109	2190	2593	2626
0	nicht	O	O	-	0	2193	2282	2595	2626
0	bewilligt	O	O	-	0	2300	2413	2595	2626
0	werden	O	O	-	0	1357	1448	2626	2653
0	ſollten	O	O	-	0	1466	1557	2625	2657
0	,	O	O	-	0	1466	1557	2625	2657
0	er	O	O	-	0	1582	1607	2633	2652
0	Lord	B-PER	O	-	0	1631	1695	2626	2654
0	Salisbury	I-PER	O	-	0	1714	1854	2626	2658
0	um	O	O	-	0	1879	1925	2633	2653
0	Weiſungen	O	O	-	0	1950	2096	2626	2658
0	über	O	O	-	0	2120	2180	2627	2655
0	den	O	O	-	0	2197	2241	2627	2654
0	Gegeunſtand	O	O	-	0	2260	2411	2628	2658
0	Pforte	O	O	-	0	1357	1444	2723	2755
0	denſelben	O	O	-	0	1453	1573	2724	2754
0	benachrichtigt	O	O	-	0	1594	1780	2724	2756
0	,	O	O	-	0	1594	1780	2724	2756
0	daß	O	O	-	0	1798	1857	2724	2756
0	der	O	O	-	0	1875	1926	2725	2752
0	Mifſſionar	O	O	-	0	1944	2121	2724	2756
0	Köller	B-PER	O	-	0	2141	2249	2725	2753
0	kein	O	O	-	0	2267	2330	2726	2753
0	bri	O	O	-	0	2350	2411	2727	2753
0	—	O	O	-	0	2350	2411	2727	2753
0	tiſcher	O	O	-	0	1358	1474	2756	2788
